user_id,churn_probability,plan_tier,monthly_fee,ltv,primary_driver,is_eligible,approved_action,approved_discount_pct,expected_value_saved,discount_cost,total_intervention_cost,net_impact,roi_percentage,status_note
3810,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1538,0.0014,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3143,0.0683,Pro,99.0,1188.0,days_since_last_session,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2234,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2746,0.0427,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1458,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2360,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2386,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1270,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3099,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3915,0.0481,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1523,0.094,Enterprise,299.0,3588.0,total_spend_60d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3276,0.0002,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2943,0.2812,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3771,0.0935,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2962,0.0003,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1706,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2749,0.6529,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
2185,0.0514,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3936,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2385,0.2146,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1229,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2689,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3071,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2501,0.0439,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1768,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2648,0.0004,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3723,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1748,0.0534,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2995,0.3857,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2517,0.0003,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3525,0.0808,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2680,0.0339,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3003,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2829,0.0232,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2807,0.0286,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1727,0.0177,Enterprise,299.0,3588.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1948,0.1902,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2866,0.7204,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2246,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1364,0.0159,Basic,29.0,348.0,days_since_last_session,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1622,0.8267,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2975,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3671,0.7397,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
1007,0.0003,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1134,0.1376,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1460,0.0008,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3884,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1653,0.4357,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2853,0.1294,Enterprise,299.0,3588.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3244,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2709,0.0676,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3813,0.2309,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2688,0.037,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3351,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2019,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3021,0.0018,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1520,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1997,0.0007,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3428,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2322,0.0392,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2550,0.0035,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2879,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2582,0.0757,Basic,29.0,348.0,core_feature_usage_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1558,0.0173,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3301,0.1245,Basic,29.0,348.0,unresolved_tickets,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1222,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3683,0.6498,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2018,0.0044,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2860,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2634,0.0697,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3068,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3120,0.0011,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2586,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2168,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2091,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2917,0.0007,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2383,0.6429,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3977,0.0161,Pro,99.0,1188.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2233,0.0026,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3501,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1119,0.0008,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2865,0.0314,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2513,0.0008,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3061,0.0408,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3848,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1810,0.0438,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3635,0.0003,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2935,0.0005,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1750,0.4525,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
1213,0.0166,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2273,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3500,0.1371,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2600,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3029,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2288,0.2083,Basic,29.0,348.0,session_drop_pct,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2562,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2915,0.0014,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1404,0.645,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
1054,0.0108,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1473,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2412,0.0042,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1806,0.0452,Enterprise,299.0,3588.0,total_spend_60d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1182,0.0483,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3357,0.3153,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1815,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1742,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1833,0.3687,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
2916,0.0116,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3921,0.0001,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3769,0.0591,Basic,29.0,348.0,core_feature_usage_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1725,0.1505,Enterprise,299.0,3588.0,total_spend_60d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3495,0.028,Pro,99.0,1188.0,days_since_last_session,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3835,0.0556,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3558,0.0733,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3490,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2480,0.0685,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3336,0.6084,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2000,0.0011,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2219,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3588,0.0599,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1734,0.0009,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3109,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3976,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3497,0.0222,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1277,0.1754,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2482,0.4532,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2419,0.0002,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2310,0.0005,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3450,0.3069,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2543,0.0397,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2930,0.4941,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3954,0.111,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1434,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1851,0.0003,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
