user_id,plan_tier,monthly_fee,total_spend_60d,days_since_last_session,sessions_recent_14d,sessions_previous_14d,session_drop_pct,total_events_60d,core_feature_usage_count,avg_session_duration_minutes,avg_session_gap_days,support_ticket_count,unresolved_tickets,churn_label
1952,Pro,99.0,198.0,3,9,12,25.0,209,57,25.52,1.23,0,0,0
1953,Pro,99.0,198.0,0,12,14,14.29,272,57,24.2,1.06,1,0,0
1954,Enterprise,299.0,598.0,2,9,12,25.0,226,48,24.83,1.19,0,0,0
1955,Basic,29.0,175.0,0,13,11,-18.18,238,52,22.75,1.17,0,0,0
1956,Basic,29.0,157.0,24,0,4,100.0,102,31,25.52,1.58,1,1,1
1957,Enterprise,299.0,598.0,1,12,15,20.0,241,57,26.28,1.18,1,0,0
1958,Basic,29.0,58.0,1,2,5,60.0,117,25,24.04,2.4,0,0,0
1959,Enterprise,299.0,598.0,2,2,3,33.33,104,22,23.59,2.71,0,0,0
1960,Basic,29.0,58.0,0,12,11,-9.09,230,59,25.13,1.15,0,0,0
1961,Pro,99.0,198.0,2,9,8,-12.5,186,42,23.32,1.42,0,0,0
1962,Pro,99.0,198.0,0,12,8,-50.0,190,45,26.95,1.4,0,0,0
1963,Pro,99.0,198.0,0,13,10,-30.0,215,62,23.04,1.22,0,0,0
1964,Pro,99.0,198.0,0,11,12,8.33,229,50,25.47,1.23,0,0,0
1965,Pro,99.0,347.0,1,8,12,33.33,198,46,21.41,1.32,0,0,0
1966,Pro,99.0,217.0,0,3,7,57.14,119,27,20.74,2.28,1,0,0
1967,Pro,99.0,366.0,1,3,3,0.0,109,35,25.8,2.39,1,1,0
1968,Pro,99.0,198.0,4,4,11,63.64,140,41,17.48,1.7,0,0,0
1969,Basic,29.0,58.0,2,5,8,37.5,125,28,23.83,1.94,0,0,0
1970,Basic,29.0,157.0,1,7,11,36.36,197,48,24.93,1.29,0,0,0
1971,Basic,29.0,58.0,0,10,8,-25.0,183,50,22.44,1.4,0,0,0
1972,Pro,99.0,198.0,4,6,1,-500.0,87,31,22.86,2.73,0,0,0
1973,Pro,99.0,347.0,3,3,4,25.0,115,16,22.56,2.33,0,0,0
1974,Basic,29.0,77.0,0,12,10,-20.0,236,48,22.39,1.22,0,0,0
1975,Basic,29.0,58.0,0,11,10,-10.0,211,45,25.49,1.26,0,0,0
1976,Basic,29.0,58.0,1,9,11,18.18,193,51,22.91,1.3,0,0,0
1977,Pro,99.0,198.0,2,4,8,50.0,134,40,26.61,1.86,0,0,0
1978,Enterprise,299.0,598.0,15,0,10,100.0,113,29,23.36,1.84,1,1,1
1979,Pro,99.0,297.0,1,10,7,-42.86,221,52,24.35,1.24,0,0,0
1980,Pro,99.0,297.0,2,2,5,60.0,99,24,25.38,2.86,0,0,0
1981,Basic,29.0,58.0,0,13,7,-85.71,202,47,23.89,1.32,0,0,0
1982,Pro,99.0,236.0,0,10,10,0.0,223,54,24.65,1.22,0,0,0
1983,Pro,99.0,198.0,4,6,6,0.0,127,28,25.86,1.89,0,0,0
1984,Basic,29.0,58.0,0,9,13,30.77,208,50,22.16,1.3,0,0,0
1985,Basic,29.0,58.0,4,6,10,40.0,176,37,23.12,1.38,0,0,0
1986,Basic,29.0,107.0,3,4,6,33.33,140,29,19.79,1.69,1,0,1
1987,Basic,29.0,157.0,9,4,3,-33.33,119,25,27.38,2.19,1,0,0
1988,Basic,29.0,58.0,8,3,12,75.0,149,40,24.66,1.59,1,1,1
1989,Basic,29.0,58.0,0,14,11,-27.27,212,45,25.47,1.22,0,0,0
1990,Enterprise,299.0,598.0,30,0,0,0.0,101,22,28.62,1.41,1,1,1
1991,Basic,29.0,58.0,10,2,4,50.0,121,29,28.67,2.14,0,0,0
1992,Basic,29.0,58.0,1,12,10,-20.0,184,49,25.4,1.42,0,0,0
1993,Basic,29.0,107.0,0,9,10,10.0,187,43,25.3,1.41,0,0,0
1994,Pro,99.0,198.0,0,11,11,0.0,212,52,24.13,1.31,0,0,0
1995,Basic,29.0,77.0,13,2,7,71.43,150,38,27.75,1.32,0,0,0
1996,Pro,99.0,198.0,0,11,10,-10.0,258,55,24.67,1.16,0,0,0
1997,Pro,99.0,297.0,0,11,11,0.0,210,48,22.82,1.31,0,0,0
1998,Pro,99.0,217.0,0,2,2,0.0,103,24,24.92,2.53,1,1,0
1999,Enterprise,299.0,598.0,0,10,6,-66.67,146,33,25.3,1.85,0,0,0
2000,Basic,29.0,58.0,0,18,6,-200.0,198,45,22.22,1.27,0,0,0
2001,Basic,29.0,58.0,3,9,12,25.0,223,62,27.54,1.17,1,0,0
2002,Enterprise,299.0,598.0,3,9,10,10.0,211,57,26.21,1.18,1,0,0
2003,Basic,29.0,58.0,8,5,10,50.0,142,45,24.25,1.66,0,0,0
2004,Basic,29.0,58.0,0,1,5,80.0,92,26,24.76,2.46,0,0,0
2005,Basic,29.0,207.0,0,11,12,8.33,185,45,24.76,1.46,1,0,0
2006,Basic,29.0,58.0,1,10,14,28.57,213,52,25.23,1.27,0,0,0
2007,Enterprise,299.0,796.0,3,12,20,40.0,255,65,25.61,1.06,0,0,0
2008,Pro,99.0,198.0,0,10,8,-25.0,192,57,24.09,1.35,0,0,0
2009,Basic,29.0,58.0,3,4,13,69.23,183,44,26.71,1.33,1,1,1
2010,Basic,29.0,157.0,0,6,6,0.0,142,30,23.57,2.16,0,0,0
2011,Enterprise,299.0,598.0,5,4,7,42.86,102,20,23.61,2.44,1,0,0
2012,Enterprise,299.0,598.0,1,11,13,15.38,215,61,22.39,1.2,0,0,0
2013,Basic,29.0,107.0,0,10,13,23.08,262,63,26.33,1.14,0,0,0
2014,Pro,99.0,198.0,1,2,1,-100.0,87,24,26.4,2.91,1,1,1
2015,Basic,29.0,207.0,0,5,6,16.67,132,32,27.21,2.02,0,0,0
2016,Basic,29.0,58.0,10,2,6,66.67,100,19,24.7,2.22,1,0,0
2017,Basic,29.0,58.0,20,0,5,100.0,140,44,23.94,1.21,3,2,1
2018,Pro,99.0,198.0,0,6,13,53.85,218,46,22.02,1.26,0,0,0
2019,Basic,29.0,58.0,0,11,10,-10.0,217,52,22.4,1.35,0,0,0
2020,Basic,29.0,107.0,1,9,11,18.18,218,47,23.43,1.36,0,0,0
2021,Enterprise,299.0,697.0,22,0,8,100.0,110,27,26.26,1.44,0,0,0
2022,Pro,99.0,198.0,0,14,8,-75.0,202,49,24.83,1.29,0,0,0
2023,Enterprise,299.0,697.0,5,2,3,33.33,102,23,29.26,2.45,0,0,0
2024,Basic,29.0,58.0,15,0,5,100.0,88,13,24.55,2.17,0,0,0
2025,Pro,99.0,247.0,0,8,11,27.27,228,45,20.63,1.16,0,0,0
2026,Basic,29.0,58.0,0,18,10,-80.0,258,63,24.89,1.03,0,0,0
2027,Basic,29.0,58.0,14,0,4,100.0,111,27,23.12,1.81,0,0,1
2028,Pro,99.0,198.0,6,3,6,50.0,111,26,23.88,2.18,0,0,0
2029,Basic,29.0,107.0,0,10,12,16.67,175,36,23.9,1.44,1,0,0
2030,Pro,99.0,198.0,2,5,7,28.57,130,27,23.46,2.05,0,0,0
2031,Basic,29.0,58.0,0,3,4,25.0,130,29,24.21,2.11,0,0,0
2032,Pro,99.0,198.0,4,9,10,10.0,245,53,23.42,1.05,0,0,0
2033,Basic,29.0,175.0,1,6,7,14.29,134,38,25.79,1.81,0,0,1
2034,Basic,29.0,58.0,0,10,13,23.08,211,52,20.96,1.27,0,0,0
2035,Basic,29.0,58.0,0,9,14,35.71,227,50,25.28,1.2,0,0,0
2036,Pro,99.0,217.0,9,3,5,40.0,108,28,23.0,1.97,0,0,0
2037,Basic,29.0,176.0,2,1,3,66.67,130,28,24.77,1.96,1,1,1
2038,Enterprise,299.0,598.0,21,0,6,100.0,176,38,23.08,1.0,1,1,1
2039,Basic,29.0,58.0,1,11,10,-10.0,212,55,22.71,1.19,0,0,0
2040,Enterprise,299.0,647.0,7,3,8,62.5,156,32,23.24,1.63,0,0,0
2041,Basic,29.0,58.0,0,13,13,0.0,245,65,22.5,1.16,0,0,0
2042,Basic,29.0,58.0,21,0,5,100.0,107,35,26.73,1.47,1,1,1
2043,Pro,99.0,198.0,0,8,8,0.0,195,51,23.12,1.52,1,0,0
2044,Basic,29.0,58.0,8,4,5,20.0,119,33,22.67,1.88,1,0,0
2045,Pro,99.0,198.0,1,12,11,-9.09,218,57,25.2,1.1,0,0,0
2046,Pro,99.0,198.0,11,2,6,66.67,153,50,21.73,1.28,3,1,1
2047,Basic,29.0,58.0,4,5,5,0.0,132,34,23.46,2.0,0,0,0
2048,Basic,29.0,77.0,2,2,9,77.78,130,30,23.72,1.95,0,0,0
2049,Pro,99.0,217.0,2,3,4,25.0,107,32,28.54,2.28,0,0,0
2050,Pro,99.0,198.0,0,15,12,-25.0,235,50,24.12,1.23,0,0,0
2051,Enterprise,299.0,598.0,0,5,9,44.44,161,41,24.59,1.61,1,0,0
2052,Basic,29.0,58.0,0,5,2,-150.0,121,40,24.12,2.35,0,0,0
2053,Pro,99.0,198.0,0,11,11,0.0,200,51,23.33,1.35,1,0,0
2054,Enterprise,299.0,598.0,13,1,4,75.0,86,21,20.75,2.44,2,1,1
2055,Basic,29.0,58.0,19,0,4,100.0,127,31,24.09,1.77,1,1,1
2056,Basic,29.0,77.0,0,11,9,-22.22,210,50,26.52,1.2,0,0,0
2057,Basic,29.0,58.0,18,0,7,100.0,119,27,28.63,1.46,1,0,1
2058,Pro,99.0,247.0,0,7,8,12.5,177,53,24.9,1.42,0,0,0
2059,Basic,29.0,58.0,1,6,3,-100.0,90,27,28.1,2.85,0,0,0
2060,Basic,29.0,157.0,21,0,3,100.0,93,20,25.1,1.82,1,1,0
2061,Pro,99.0,247.0,0,5,5,0.0,124,24,20.03,2.04,0,0,0
2062,Enterprise,299.0,598.0,0,10,11,9.09,166,40,26.54,1.55,0,0,0
2063,Enterprise,299.0,598.0,14,0,8,100.0,118,37,26.3,1.61,0,0,0
2064,Pro,99.0,198.0,0,10,11,9.09,226,59,26.48,1.15,0,0,0
2065,Enterprise,299.0,598.0,0,10,9,-11.11,200,64,24.5,1.23,0,0,0
2066,Basic,29.0,58.0,0,7,9,22.22,199,49,24.52,1.3,0,0,0
2067,Pro,99.0,198.0,1,5,4,-25.0,136,38,24.1,1.97,0,0,0
2068,Pro,99.0,198.0,13,1,13,92.31,172,41,23.95,1.2,2,2,1
2069,Basic,29.0,58.0,1,2,7,71.43,103,28,19.68,2.74,0,0,0
2070,Basic,29.0,58.0,18,0,2,100.0,85,15,22.4,2.15,1,1,1
2071,Pro,99.0,198.0,8,6,5,-20.0,134,31,26.67,1.76,0,0,0
2072,Pro,99.0,296.0,0,15,13,-15.38,253,61,24.98,1.11,1,1,0
2073,Basic,29.0,207.0,7,2,5,60.0,86,21,22.5,2.26,0,0,0
2074,Basic,29.0,58.0,0,16,9,-77.78,220,60,23.48,1.26,0,0,0
2075,Basic,29.0,126.0,1,4,4,0.0,147,21,24.7,2.01,0,0,0
2076,Basic,29.0,107.0,0,12,15,20.0,232,57,22.15,1.12,0,0,0
2077,Pro,99.0,198.0,11,3,9,66.67,108,29,24.5,1.93,1,1,0
2078,Basic,29.0,206.0,1,12,12,0.0,200,51,25.18,1.34,0,0,0
2079,Basic,29.0,58.0,0,11,13,15.38,229,62,23.57,1.08,0,0,0
2080,Basic,29.0,58.0,0,6,7,14.29,141,33,24.91,1.84,0,0,0
2081,Pro,99.0,217.0,1,5,4,-25.0,110,26,25.41,2.2,0,0,1
2082,Basic,29.0,77.0,18,0,6,100.0,103,19,26.65,1.64,1,1,0
2083,Basic,29.0,58.0,20,0,4,100.0,160,46,23.15,1.2,2,2,1
2084,Pro,99.0,198.0,0,10,13,23.08,208,48,25.56,1.26,0,0,0
2085,Pro,99.0,198.0,0,14,10,-40.0,236,55,24.77,1.07,0,0,0
2086,Pro,99.0,198.0,0,17,9,-88.89,208,49,23.79,1.28,1,0,0
2087,Basic,29.0,58.0,26,0,1,100.0,97,23,26.1,1.65,0,0,0
2088,Basic,29.0,107.0,18,0,7,100.0,132,30,22.24,1.45,1,1,1
2089,Basic,29.0,107.0,2,4,4,0.0,136,24,25.66,2.02,0,0,0
2090,Pro,99.0,198.0,2,7,4,-75.0,117,25,23.52,2.25,0,0,1
2091,Basic,29.0,58.0,2,13,10,-30.0,229,49,23.26,1.08,1,0,0
2092,Basic,29.0,58.0,0,10,7,-42.86,197,41,23.07,1.37,0,0,0
2093,Pro,99.0,198.0,8,1,0,-100.0,109,22,19.43,2.54,1,0,0
2094,Enterprise,299.0,598.0,1,7,6,-16.67,133,35,25.56,1.86,0,0,0
2095,Pro,99.0,198.0,3,1,9,88.89,139,30,25.19,1.76,1,0,0
2096,Basic,29.0,58.0,30,0,0,0.0,96,21,20.52,1.22,1,0,1
2097,Pro,99.0,198.0,3,2,4,50.0,113,28,24.74,2.51,0,0,1
2098,Basic,29.0,58.0,1,12,8,-50.0,210,62,22.87,1.26,0,0,0
2099,Basic,29.0,58.0,11,1,10,90.0,152,45,22.69,1.31,1,1,1
2100,Pro,99.0,297.0,0,13,11,-18.18,232,60,27.59,1.17,0,0,0
2101,Enterprise,299.0,647.0,0,9,12,25.0,172,40,25.38,1.55,1,0,0
2102,Basic,29.0,58.0,0,16,14,-14.29,250,82,23.0,1.06,0,0,0
2103,Pro,99.0,198.0,29,0,0,0.0,70,18,21.88,1.87,1,1,0
2104,Basic,29.0,58.0,2,1,1,0.0,124,29,24.32,2.39,1,1,0
2105,Basic,29.0,256.0,18,0,4,100.0,118,30,23.52,1.63,1,1,1
2106,Pro,99.0,347.0,0,5,6,16.67,134,35,24.77,1.95,0,0,0
2107,Basic,29.0,157.0,21,0,1,100.0,85,19,27.75,2.02,0,0,0
2108,Pro,99.0,198.0,2,11,5,-120.0,162,39,21.69,1.47,0,0,0
2109,Pro,99.0,198.0,0,12,15,20.0,250,65,23.49,1.09,0,0,0
2110,Enterprise,299.0,598.0,1,10,9,-11.11,184,45,19.79,1.39,0,0,0
2111,Pro,99.0,198.0,11,2,7,71.43,128,32,21.87,1.65,1,0,0
2112,Basic,29.0,58.0,0,9,13,30.77,172,39,23.15,1.43,0,0,0
2113,Basic,29.0,58.0,0,14,15,6.67,235,64,23.84,1.21,0,0,0
2114,Basic,29.0,207.0,3,2,8,75.0,100,30,26.04,2.34,0,0,0
2115,Basic,29.0,207.0,0,13,13,0.0,236,48,24.02,1.14,0,0,0
2116,Pro,99.0,198.0,1,8,11,27.27,200,46,24.98,1.33,0,0,0
2117,Enterprise,299.0,617.0,19,0,3,100.0,96,33,22.05,2.0,0,0,1
2118,Pro,99.0,198.0,4,3,3,0.0,100,22,24.7,2.46,0,0,0
2119,Enterprise,299.0,617.0,0,12,13,7.69,235,61,26.78,1.12,0,0,0
2120,Basic,29.0,157.0,1,12,13,7.69,199,51,21.51,1.18,0,0,0
2121,Pro,99.0,198.0,0,11,13,15.38,226,53,22.22,1.18,1,0,0
2122,Pro,99.0,198.0,1,2,14,85.71,166,48,24.58,1.54,1,1,1
2123,Enterprise,299.0,598.0,4,6,2,-200.0,104,21,24.57,2.76,0,0,0
2124,Basic,29.0,58.0,31,0,0,0.0,107,31,25.62,1.36,1,1,1
2125,Pro,99.0,347.0,0,12,11,-9.09,222,54,27.66,1.2,1,0,0
2126,Basic,29.0,58.0,21,0,2,100.0,109,27,25.24,1.59,1,1,1
2127,Pro,99.0,198.0,5,4,5,20.0,131,26,26.72,1.74,0,0,0
2128,Enterprise,299.0,598.0,4,2,9,77.78,155,41,24.78,1.79,0,0,0
2129,Pro,99.0,347.0,0,16,11,-45.45,269,74,23.71,1.03,0,0,0
2130,Basic,29.0,225.0,0,9,10,10.0,206,53,19.71,1.46,0,0,0
2131,Pro,99.0,198.0,6,5,2,-150.0,86,17,24.5,2.47,0,0,0
2132,Enterprise,299.0,746.0,0,9,12,25.0,211,49,24.23,1.26,0,0,0
2133,Pro,99.0,217.0,11,2,5,60.0,122,40,28.52,2.0,0,0,0
2134,Pro,99.0,347.0,3,1,6,83.33,87,28,21.38,2.72,0,0,0
2135,Basic,29.0,58.0,2,6,4,-50.0,91,20,18.25,2.44,1,1,0
2136,Basic,29.0,58.0,1,13,11,-18.18,213,54,23.98,1.17,1,0,0
2137,Basic,29.0,107.0,0,5,1,-400.0,161,37,20.3,2.05,0,0,0
2138,Enterprise,299.0,647.0,5,9,2,-350.0,130,29,21.48,1.78,0,0,0
2139,Pro,99.0,198.0,2,6,4,-50.0,128,36,21.48,2.03,0,0,0
2140,Pro,99.0,217.0,1,11,11,0.0,203,54,24.64,1.25,0,0,0
2141,Basic,29.0,107.0,1,10,14,28.57,239,51,22.56,1.18,0,0,0
2142,Basic,29.0,58.0,1,13,10,-30.0,261,55,22.12,1.01,1,0,0
2143,Basic,29.0,58.0,0,13,9,-44.44,214,42,24.47,1.24,0,0,0
2144,Enterprise,299.0,598.0,0,10,7,-42.86,183,32,21.58,1.44,0,0,0
2145,Basic,29.0,58.0,0,12,10,-20.0,224,66,22.33,1.26,0,0,0
2146,Pro,99.0,198.0,0,10,11,9.09,179,43,22.74,1.41,0,0,0
2147,Basic,29.0,107.0,11,1,8,87.5,128,26,21.18,1.78,0,0,0
2148,Basic,29.0,58.0,0,9,8,-12.5,201,45,23.41,1.31,0,0,0
2149,Basic,29.0,107.0,0,11,11,0.0,212,51,27.33,1.34,0,0,0
2150,Basic,29.0,58.0,0,12,13,7.69,225,65,25.06,1.16,0,0,0
2151,Pro,99.0,198.0,3,7,5,-40.0,151,51,23.71,1.7,0,0,0
2152,Pro,99.0,198.0,2,11,12,8.33,194,58,22.13,1.27,0,0,0
2153,Enterprise,299.0,598.0,0,13,8,-62.5,212,50,24.98,1.42,0,0,0
2154,Basic,29.0,58.0,2,2,5,60.0,108,29,23.88,2.19,0,0,0
2155,Basic,29.0,58.0,0,5,11,54.55,148,29,22.68,1.76,0,0,0
2156,Pro,99.0,266.0,16,0,8,100.0,127,24,28.91,1.37,1,1,1
2157,Basic,29.0,226.0,2,6,6,0.0,148,48,24.75,1.84,0,0,0
2158,Enterprise,299.0,846.0,0,16,7,-128.57,201,58,20.1,1.43,0,0,0
2159,Basic,29.0,58.0,3,12,11,-9.09,238,56,25.44,1.14,0,0,0
2160,Basic,29.0,58.0,0,8,8,0.0,161,51,23.38,1.64,0,0,0
2161,Enterprise,299.0,598.0,1,2,2,0.0,41,13,22.42,4.82,0,0,0
2162,Pro,99.0,366.0,0,13,12,-8.33,252,70,25.1,1.21,0,0,0
2163,Pro,99.0,198.0,19,0,4,100.0,140,34,23.3,1.37,1,0,0
2164,Pro,99.0,198.0,1,8,13,38.46,226,51,24.72,1.25,0,0,0
2165,Pro,99.0,217.0,0,13,11,-18.18,225,49,25.21,1.16,0,0,0
2166,Basic,29.0,58.0,1,11,8,-37.5,200,52,24.4,1.39,0,0,0
2167,Pro,99.0,347.0,10,1,7,85.71,94,23,20.45,2.25,0,0,0
2168,Basic,29.0,58.0,0,17,16,-6.25,279,58,26.25,0.94,1,0,0
2169,Basic,29.0,77.0,0,11,7,-57.14,202,52,25.55,1.38,0,0,0
2170,Basic,29.0,58.0,0,10,11,9.09,199,63,24.0,1.24,0,0,0
2171,Pro,99.0,198.0,1,8,14,42.86,201,54,24.43,1.28,0,0,0
2172,Basic,29.0,157.0,1,13,12,-8.33,232,56,22.84,1.15,0,0,0
2173,Enterprise,299.0,697.0,2,1,9,88.89,78,13,20.67,3.3,0,0,0
2174,Pro,99.0,198.0,0,9,12,25.0,215,53,25.0,1.28,0,0,0
2175,Pro,99.0,217.0,0,10,15,33.33,194,53,26.51,1.45,0,0,0
2176,Pro,99.0,198.0,15,0,6,100.0,129,35,26.92,1.74,1,1,0
2177,Pro,99.0,198.0,12,3,10,70.0,198,46,22.9,1.16,2,1,0
2178,Pro,99.0,347.0,3,11,13,15.38,236,54,26.15,1.0,0,0,0
2179,Enterprise,299.0,697.0,2,12,9,-33.33,202,52,21.96,1.24,0,0,0
2180,Pro,99.0,198.0,1,11,14,21.43,251,63,21.21,1.1,0,0,0
2181,Basic,29.0,58.0,0,10,13,23.08,253,69,26.26,1.21,0,0,0
2182,Basic,29.0,58.0,5,12,7,-71.43,201,58,20.96,1.23,0,0,0
2183,Pro,99.0,297.0,1,7,13,46.15,227,68,25.1,1.19,0,0,0
2184,Basic,29.0,58.0,0,8,3,-166.67,129,38,24.03,2.04,0,0,0
2185,Basic,29.0,58.0,6,5,4,-25.0,160,29,20.88,1.61,0,0,0
2186,Pro,99.0,198.0,19,0,7,100.0,109,24,25.59,1.45,2,1,1
2187,Pro,99.0,446.0,0,10,13,23.08,213,55,22.12,1.19,0,0,0
2188,Pro,99.0,198.0,0,8,9,11.11,217,62,25.24,1.34,0,0,0
2189,Basic,29.0,256.0,7,3,4,25.0,101,29,27.46,2.25,0,0,0
2190,Basic,29.0,157.0,2,5,5,0.0,135,41,22.33,2.17,0,0,0
2191,Pro,99.0,198.0,24,0,2,100.0,108,27,25.48,1.74,2,1,0
2192,Enterprise,299.0,598.0,3,10,13,23.08,202,51,22.85,1.18,0,0,0
2193,Basic,29.0,58.0,0,5,7,28.57,124,26,28.15,2.29,0,0,0
2194,Basic,29.0,58.0,10,3,2,-50.0,113,29,23.8,1.96,0,0,0
2195,Pro,99.0,198.0,1,1,3,66.67,102,22,21.18,2.72,1,0,0
2196,Basic,29.0,157.0,1,10,9,-11.11,193,46,22.59,1.27,0,0,0
2197,Basic,29.0,107.0,0,14,12,-16.67,193,38,23.07,1.29,0,0,0
2198,Enterprise,299.0,598.0,0,7,10,30.0,218,58,24.62,1.35,0,0,0
2199,Basic,29.0,58.0,0,15,8,-87.5,213,47,24.68,1.28,0,0,0
2200,Pro,99.0,198.0,1,1,5,80.0,91,22,22.8,2.97,0,0,0
2201,Basic,29.0,77.0,0,8,12,33.33,205,46,23.94,1.28,0,0,0
2202,Basic,29.0,58.0,2,6,6,0.0,166,45,22.11,1.59,0,0,0
2203,Pro,99.0,198.0,1,6,0,-100.0,111,30,25.0,2.33,0,0,0
2204,Basic,29.0,58.0,0,13,11,-18.18,200,46,22.12,1.43,0,0,0
2205,Enterprise,299.0,598.0,1,12,13,7.69,204,56,25.86,1.19,0,0,0
2206,Pro,99.0,198.0,0,6,7,14.29,167,52,24.77,1.55,1,0,0
2207,Basic,29.0,77.0,0,13,13,0.0,244,71,24.04,1.13,0,0,0
2208,Pro,99.0,198.0,17,0,7,100.0,123,37,22.46,1.55,1,1,0
2209,Basic,29.0,77.0,1,14,14,0.0,271,70,23.02,1.02,0,0,0
2210,Basic,29.0,58.0,0,12,8,-50.0,206,59,26.65,1.4,0,0,0
2211,Basic,29.0,77.0,0,10,7,-42.86,207,54,22.6,1.44,0,0,0
2212,Pro,99.0,297.0,1,12,10,-20.0,238,72,24.62,1.13,0,0,0
2213,Basic,29.0,58.0,14,0,12,100.0,154,42,23.94,1.34,0,0,0
2214,Basic,29.0,58.0,23,0,4,100.0,88,21,25.45,1.64,1,0,1
2215,Basic,29.0,107.0,30,0,0,0.0,50,11,18.2,3.1,1,1,1
2216,Pro,99.0,296.0,2,5,7,28.57,128,30,23.23,1.9,0,0,0
2217,Enterprise,299.0,697.0,0,8,7,-14.29,180,48,23.73,1.5,0,0,0
2218,Enterprise,299.0,598.0,0,6,9,33.33,176,48,22.66,1.51,0,0,0
2219,Basic,29.0,58.0,0,14,13,-7.69,217,44,24.32,1.14,0,0,0
2220,Pro,99.0,198.0,1,7,12,41.67,200,36,21.43,1.27,0,0,0
2221,Pro,99.0,198.0,4,4,2,-100.0,100,21,23.08,2.32,0,0,0
2222,Pro,99.0,198.0,27,0,1,100.0,100,34,25.78,1.23,1,1,1
2223,Basic,29.0,226.0,0,8,8,0.0,164,34,21.97,1.69,0,0,0
2224,Basic,29.0,58.0,0,12,8,-50.0,197,55,26.05,1.35,0,0,0
2225,Basic,29.0,58.0,2,11,11,0.0,185,40,22.0,1.36,0,0,0
2226,Basic,29.0,58.0,24,0,2,100.0,132,29,25.36,1.07,1,1,1
2227,Pro,99.0,198.0,2,8,15,46.67,227,63,24.25,1.22,0,0,0
2228,Pro,99.0,297.0,1,8,13,38.46,212,60,25.13,1.31,0,0,0
2229,Basic,29.0,58.0,2,2,4,50.0,114,30,23.31,1.98,0,0,0
2230,Basic,29.0,77.0,0,7,11,36.36,187,47,22.27,1.46,0,0,0
2231,Enterprise,299.0,598.0,25,0,1,100.0,100,22,22.71,1.7,0,0,0
2232,Pro,99.0,217.0,2,7,6,-16.67,123,37,26.86,2.06,0,0,0
2233,Pro,99.0,198.0,2,7,8,12.5,177,53,21.31,1.43,0,0,0
2234,Basic,29.0,207.0,0,14,9,-55.56,223,50,23.83,1.25,1,0,0
2235,Basic,29.0,207.0,3,4,3,-33.33,114,30,21.62,1.98,0,0,0
2236,Basic,29.0,58.0,6,2,6,66.67,124,34,29.78,2.06,0,0,0
2237,Enterprise,299.0,598.0,1,2,6,66.67,128,30,24.48,2.38,0,0,0
2238,Pro,99.0,198.0,15,0,3,100.0,105,18,23.6,1.84,1,1,0
2239,Basic,29.0,58.0,4,4,5,20.0,128,30,24.93,1.89,0,0,0
2240,Basic,29.0,58.0,2,4,6,33.33,132,36,24.26,2.19,0,0,0
2241,Basic,29.0,58.0,24,0,2,100.0,110,26,25.09,1.68,1,1,1
2242,Enterprise,299.0,598.0,5,10,6,-66.67,174,42,24.74,1.43,0,0,0
2243,Basic,29.0,58.0,20,0,6,100.0,139,42,25.72,1.12,1,1,1
2244,Basic,29.0,207.0,17,0,6,100.0,115,27,23.24,1.66,3,1,0
2245,Pro,99.0,396.0,0,13,13,0.0,258,64,24.29,1.12,0,0,0
2246,Basic,29.0,356.0,3,12,10,-20.0,210,56,25.96,1.14,0,0,0
2247,Pro,99.0,198.0,0,10,11,9.09,212,51,23.34,1.19,0,0,0
2248,Pro,99.0,198.0,1,9,11,18.18,211,52,24.51,1.39,0,0,0
2249,Pro,99.0,198.0,24,0,5,100.0,78,20,21.68,1.62,1,1,1
2250,Enterprise,299.0,598.0,0,11,10,-10.0,227,49,22.16,1.24,0,0,0
2251,Pro,99.0,198.0,1,3,3,0.0,127,33,27.0,2.19,0,0,0
2252,Pro,99.0,247.0,3,1,4,75.0,106,24,25.76,2.34,1,1,0
2253,Basic,29.0,58.0,2,10,11,9.09,190,42,24.88,1.36,0,0,0
2254,Enterprise,299.0,598.0,0,10,7,-42.86,203,51,21.72,1.51,0,0,0
2255,Pro,99.0,266.0,6,2,7,71.43,112,22,22.58,2.28,1,1,0
2256,Basic,29.0,58.0,30,0,0,0.0,78,21,20.2,2.01,1,1,0
2257,Basic,29.0,157.0,9,3,8,62.5,165,46,20.5,1.51,0,0,0
2258,Pro,99.0,198.0,0,1,1,0.0,121,34,22.96,2.38,2,1,1
2259,Basic,29.0,207.0,1,10,10,0.0,205,53,23.14,1.33,0,0,0
2260,Pro,99.0,198.0,2,5,4,-25.0,103,26,18.87,2.62,0,0,0
2261,Pro,99.0,198.0,0,15,8,-87.5,224,66,24.24,1.18,0,0,0
2262,Basic,29.0,58.0,0,13,7,-85.71,223,47,24.96,1.25,0,0,0
2263,Pro,99.0,198.0,0,12,11,-9.09,175,39,24.41,1.38,0,0,0
2264,Basic,29.0,58.0,10,1,6,83.33,133,40,28.79,1.68,1,0,1
2265,Basic,29.0,176.0,18,0,9,100.0,161,46,25.48,1.31,0,0,0
2266,Pro,99.0,198.0,0,6,7,14.29,109,31,25.25,2.55,0,0,0
2267,Basic,29.0,306.0,0,12,8,-50.0,225,54,24.82,1.23,0,0,0
2268,Pro,99.0,198.0,20,0,4,100.0,90,22,23.37,2.17,1,0,1
2269,Pro,99.0,297.0,1,12,10,-20.0,214,44,23.49,1.27,0,0,0
